run,phase,bidder,R2_r,R2c_r,KT_r,sMAE_r,R2_p,R2c_p,KT_p,sMAE_p,mean_true_r,mean_pred_r,mean_true_p,mean_pred_p
1,after_CCA,0,-0.3457560358463245,0.001157711107534265,0.15703226137780177,1.004865592934411,-0.009887576563470724,0.005260737084981315,1.0,0.9973661629085973,13.11181384817,0.15361648187041282,0.5327484439984724,0.0014031726121902467
1,after_CCA,1,-0.2632931547267112,-0.0030734886349772506,-0.3076531464464506,1.0058094483625253,-0.010716007589959053,-0.0031956933193313386,-0.9932546374367621,1.2913740873915731,11.097864747244639,0.06472067456692457,0.5470414318719403,0.16249721631407738
1,after_CCA,2,-0.2975456370298297,0.014053218814023882,0.437088068375702,1.0040252576715236,-0.012495141103987528,0.01787964842680001,0.9863481228668942,0.9910187925938003,14.090883361017971,0.4009485405683517,1.2989385191298533,0.011666036248207091
1,after_CCA,3,-0.2923443206681977,-0.0005838952551902032,-0.011405653488873171,1.0045944563800895,-0.03349109816323104,0.007847923089069786,0.9999999999999998,0.9960742759742383,14.31533555790813,0.111333571895957,1.8726562442111991,0.007351531609892845
1,after_CCA,4,-0.22940058160923305,-0.002717068462923633,-0.22139918763190347,1.0069972314288103,-0.0025148516106969776,0.008012060712088265,0.9999999999999999,1.1554098424783208,7.947096166944111,0.06246102370321751,0.44542037190618744,0.07497900500893592
1,after_CCA,5,-0.25201156121271096,0.002507126414474592,0.13281127755739747,1.0084762180496136,nan,nan,nan,nan,10.276252460925006,0.1829459760338068,0.0,0.0
1,after_ML_DQ,0,0.3827521702515262,0.5967825435595304,0.5811952118462248,0.9645529229222891,0.7089331844527884,0.7132991820441181,0.9999999999999999,0.5355374769448561,13.11181384817,23.290026962746616,0.5258603332724127,0.8074782493785017
1,after_ML_DQ,1,0.06533066224947504,0.11231599323669861,0.32673505703003247,1.0954739245886194,0.904111625497164,0.905231604830984,0.9917671399931333,0.27170158422081614,11.097864747244639,6.409618906858836,0.7959645172249553,0.6093525306545193
1,after_ML_DQ,2,-5.4004967730127,-0.4783226819453481,0.5860641267284321,3.861390451285528,-0.5109464613318944,-0.4580934000100878,0.9941391941391939,1.2072716482719952,14.090883361017971,68.5012858214309,1.5449698921513602,3.4101682403795395
1,after_ML_DQ,3,-0.049322113176054616,0.5169413739671977,0.5742862421485154,1.4986795018001031,0.372994851937156,0.9821316477390919,0.9781609195402299,3.596307284790292,14.31533555790813,34.103559295642626,2.1355096443654578,9.815458535136878
1,after_ML_DQ,4,-1.5057928651147505,0.1521010000691273,0.5016652742372548,2.684048233413539,-0.18409161167137378,-0.1494839996701125,0.9999999999999999,1.5079422705542826,7.947096166944111,29.270179112764072,0.44542037190618744,1.1170885788695366
1,after_ML_DQ,5,-0.22516382060977858,0.46517121790845484,0.569797759248954,1.6328940056822645,nan,nan,nan,nan,10.276252460925006,26.89902957609932,0.0,0.011441415666104137
1,after_bridge,0,0.3827521702515262,0.5967825435595304,0.5811952118462248,0.9645529229222891,0.716726187917106,0.7209752950983495,1.0,0.5282278910675303,13.11181384817,23.290026962746616,0.5327484439984724,0.8141610310412938
1,after_bridge,1,0.06533066224947504,0.11231599323669861,0.32673505703003247,1.0954739245886194,0.9639777925992826,0.9642591292266349,0.9917671399931333,0.15474335499609698,11.097864747244639,6.409618906858836,0.7962999162787782,0.7027306293938302
1,after_bridge,2,-5.4004967730127,-0.4783226819453481,0.5860641267284321,3.861390451285528,-0.4797863627770007,-0.4279956933963247,0.9999999999999998,1.1951045618974072,14.090883361017971,68.5012858214309,1.5421062522785738,3.385084469307211
1,after_bridge,3,-0.049322113176054616,0.5169413739671977,0.5742862421485154,1.4986795018001031,0.2667485455540509,0.9754929991762609,0.9909267660401814,4.124359048799099,14.31533555790813,34.103559295642626,1.8726562442111991,9.596162970313793
1,after_bridge,4,-1.5057928651147505,0.1521010000691273,0.5016652742372548,2.684048233413539,-0.012607023673152806,0.01818007466352367,0.9966329966329965,1.4222037424515146,7.947096166944111,29.270179112764072,0.44369767924924985,1.0747261791945846
1,after_bridge,5,-0.22516382060977858,0.46517121790845484,0.569797759248954,1.6328940056822645,0.7544235995279732,0.757230635691059,0.9949622166246851,0.5271690989043957,10.276252460925006,26.89902957609932,0.3314461742410211,0.5061743552509694
1,final,0,0.5088905243009151,0.5648690494606633,0.6371432856231665,0.7118230669841105,0.9874082483430946,0.9875968793128045,0.9999999999999999,0.11134657061506739,13.11181384817,7.906528265776589,0.5216943934888615,0.46360551186476917
1,final,1,-0.043510558478589534,0.12690640973012357,0.5504692263907969,1.005205734614517,0.23666333958797914,0.24811064408930905,0.9999999999999999,0.8672441908917379,11.097864747244639,2.1692178320884703,0.5658665934821392,0.07512207746505738
1,final,2,0.8250084352143675,0.8385587662063096,0.7038250505785608,0.4940207249315974,0.9893448882908021,0.9897177482409515,0.9999999999999998,0.10140351528893381,14.090883361017971,16.945701221411955,1.5421062522785738,1.385731257348483
1,final,3,0.5172143197828576,0.5355102852248472,0.556708359234492,0.8084680670671623,0.9344223531894303,0.936624030309328,0.987163029525032,0.22996099974376938,14.31533555790813,10.758406542170492,1.8853503870356942,1.4517933271656636
1,final,4,0.1845517747524088,0.24631765944622852,0.5626042402960441,1.0703919117529967,0.48842264866280405,0.4960960487607524,0.9999999999999999,0.7100563580940776,7.947096166944111,3.83137478351593,0.44542037190618744,0.1291468048095703
1,final,5,-0.10575901022769907,0.08012296801497376,0.45487926311880345,1.0241015172611365,0.2389527165277957,0.2465416303125657,0.9949622166246851,0.8677021451659377,10.276252460925006,1.650593836903572,0.32909848352388565,0.043539023399353026
2,after_CCA,0,-0.20363955611138862,0.010580134993282475,0.31598307183885144,1.0165492295752676,-0.018292007490240403,0.01225675273446658,1.0,0.9938527291633974,11.735931462017609,0.46850700207054613,1.4230105593087867,0.008747631311416626
2,after_CCA,1,-0.24496437810024685,0.0014401266215450237,0.06794588054497323,1.0151298590922202,0.012696072507386469,0.012796835989307587,0.9999999999999999,1.8370373511348916,8.51515158138728,0.24372224748134613,0.1414093875352292,0.12138513274490834
2,after_CCA,2,-0.24765342010638003,0.0023436461656382024,0.14943383674624905,1.0050766315574127,nan,nan,nan,nan,12.159388287575707,0.14564309664070607,0.0,0.055979564785957336
2,after_CCA,3,-0.272015092182307,-0.0010512652238414688,-0.21890996655070838,1.0019187644166958,-0.020832088769285884,-0.00583205475826154,-1.0,1.1426776180804552,13.965641818591134,0.026796776577830316,1.0772072789038445,0.15369336873292924
2,after_CCA,4,-0.2641809687678629,-0.00035015886306344335,-0.09918407027371322,1.0007435972638485,-0.00502512562814128,0.0,nan,1.0,12.59874619383041,0.010228845700621604,0.24803475381386594,0.0
2,after_CCA,5,-0.3317337195919099,-0.0014430453750784444,-0.21765843750508948,1.0025627662754866,-0.036269430051813156,0.0,nan,1.0,15.800447360877625,0.04734801109880209,1.6370914607792981,0.0
2,after_ML_DQ,0,-0.4595417092182734,0.429388046482044,0.5555081702290737,2.0039271732848514,0.952268907747677,0.9813151303054339,0.9863481228668942,0.9692286100069786,11.735931462017609,34.688362049331865,1.4556162659947187,2.8664411961883287
2,after_ML_DQ,1,-0.7960460847200537,0.10661061434156427,0.3640049364444953,2.187785395002915,-83.12422879749174,0.9960055253953342,0.9999999999999999,129.38286838007005,8.51515158138728,24.34648687356802,0.1414093875352292,18.437361562712102
2,after_ML_DQ,2,-0.8635466477632792,0.385887966864636,0.5737818583459691,2.2087979980497034,nan,nan,nan,nan,12.159388287575707,39.01702079468194,0.0,1.286151988757773
2,after_ML_DQ,3,0.4979943573690462,0.5085621693539294,0.5711644084141485,1.0834184757115355,0.9144556122067776,0.9161622493410347,1.0,0.2892018626589637,13.965641818591134,16.71837216345313,1.0697328901913723,0.7603641458004706
2,after_ML_DQ,4,-0.2888719121774841,0.4933480290664636,0.5263418680583865,1.7964933842355066,-4.512938175493267,0.9646509486691538,0.9999999999999999,33.01575738504756,12.59874619383041,34.27460278590859,0.24803475381386594,8.437090008792463
2,after_ML_DQ,5,-0.13110164447543715,0.08211453784577094,0.2482197166175692,1.0121121498380539,0.6976196688488498,0.7078385166691674,0.9806373688775861,0.5311470269287766,15.800447360877625,3.14353019944582,1.7226340618994687,0.8077185975622023
2,after_bridge,0,-0.4595417092182734,0.429388046482044,0.5555081702290737,2.0039271732848514,0.952268907747677,0.9813151303054339,0.9863481228668942,0.9692286100069786,11.735931462017609,34.688362049331865,1.4556162659947187,2.8664411961883287
2,after_bridge,1,-0.7960460847200537,0.10661061434156427,0.3640049364444953,2.187785395002915,-83.12422879749174,0.9960055253953342,0.9999999999999999,129.38286838007005,8.51515158138728,24.34648687356802,0.1414093875352292,18.437361562712102
2,after_bridge,2,-0.8635466477632792,0.385887966864636,0.5737818583459691,2.2087979980497034,nan,nan,nan,nan,12.159388287575707,39.01702079468194,0.0,1.286151988757773
2,after_bridge,3,0.4979943573690462,0.5085621693539294,0.5711644084141485,1.0834184757115355,0.8993865252904096,0.9013464364327187,1.0,0.3099148448913061,13.965641818591134,16.71837216345313,1.0704930686170715,0.7387313752993936
2,after_bridge,4,-0.2888719121774841,0.4933480290664636,0.5263418680583865,1.7964933842355066,-4.512938175493267,0.9646509486691538,0.9999999999999999,33.01575738504756,12.59874619383041,34.27460278590859,0.24803475381386594,8.437090008792463
2,after_bridge,5,-0.13110164447543715,0.08211453784577094,0.2482197166175692,1.0121121498380539,0.6340018150678666,0.646370989492481,0.9781181619256017,0.584557579940479,15.800447360877625,3.14353019944582,1.7464874874780834,0.7256214845284458
2,final,0,0.23275789803791935,0.4785829932122426,0.5653868829085008,1.44173509772701,0.9954564054226726,0.9955840313855062,0.9863481228668942,0.06424671264180673,11.735931462017609,23.805953657945764,1.4556162659947187,1.3620977060366164
2,final,1,0.1702133423971749,0.22595709863843905,0.43205151549485216,1.0025841124657413,0.9701131957165128,0.9702626297379302,0.9999999999999999,0.17244526743888858,8.51515158138728,4.58097039639042,0.1414093875352292,0.11702400788334716
2,final,2,-0.07605675218929453,0.11345758925786131,0.5156036874209092,0.9852398800584072,nan,nan,nan,nan,12.159388287575707,1.6993806743621827,0.0,0.0
2,final,3,-0.14944596287464296,0.07232776403649488,0.5643533565472313,0.9956970606392536,0.12286225430732944,0.1404050092211826,1.0,0.9271434574966362,13.965641818591134,1.355319745540619,1.0772072789038445,0.07848159790039062
2,final,4,-0.17317565760636677,0.052777791276772956,0.461362008632276,0.9991856153953305,0.1459116148263031,0.15018205675217222,0.9999999999999999,0.9218557063054,12.59874619383041,0.94886987388134,0.24803475381386594,0.019382500648498537
2,final,5,-3.59316886394331,-2.005122966248255,0.5186488470491537,2.186150205025187,-11.10203687219576,-10.683119876477765,0.9803066065027142,3.3998720203733663,15.800447360877625,50.34259859834992,1.7519500634199534,7.708356065132798
3,after_CCA,0,-0.35727259828345925,-0.0012707192559149316,-0.1908802552814403,1.0020269772492223,-0.0032674779364281203,-0.001370039781253496,-0.9999999999999999,1.3830238798817773,16.300924985435355,0.04038445867598057,0.25360148820235073,0.0977675125002861
3,after_CCA,1,-0.2817387101992137,0.0009613667857354402,0.039779194318776204,1.0229482935816385,nan,nan,nan,nan,8.863212978466445,0.39973737321794034,0.0,0.23285578191280365
3,after_CCA,2,-0.26780227838543436,0.00814948745161781,0.234109831730723,1.01777996210175,0.04997692096499784,0.05180334799346076,1.0,1.5113122447314027,9.083173847501314,0.40237094052135947,0.2582142692402391,0.1484151141345501
3,after_CCA,3,-0.216740934414978,-0.0002817262575729451,-0.11091653912032004,1.0006451123426314,-0.02564100588790863,0.0,nan,1.0,9.207560052444387,0.005939910635352135,0.9037442750830601,0.0
3,after_CCA,4,-0.1690610345235921,-0.001170788147520696,-0.13237651002330955,1.0035432681916048,-0.022264218194032015,0.003292048354119115,1.0,0.9983620882172279,9.326438119385465,0.03357367962598801,1.2443204336323512,0.002038087099790573
3,after_CCA,5,-0.3009505710461333,0.002256100006385209,0.11784069651933396,1.0062100459962757,-0.002402810692291535,0.012128969813366086,0.9999999999999999,1.0101389729411745,11.693220473670863,0.17750722624361515,0.4920847814185511,0.011201087459921837
3,after_ML_DQ,0,0.5010552836894815,0.5070172723609396,0.5753184009315216,0.9933149970643268,0.9344262338290779,0.9347539618853965,0.9999999999999999,0.25548760724910174,16.300924985435355,18.40520924342576,0.25360148820235073,0.18883726704849685
