run,phase,bidder,R2_r,R2c_r,KT_r,sMAE_r,R2_p,R2c_p,KT_p,sMAE_p,mean_true_r,mean_pred_r,mean_true_p,mean_pred_p
1,after_CCA,0,-4.073102112493851,-0.0010798025446361326,-0.1054303012258319,0.9992905204963997,-13.48230230462418,0.003621506353503001,0.0047794374630370645,0.9983065663796689,59.92541651344669,0.042515854761004446,22.23706236310977,0.03765698902308941
1,after_CCA,1,-3.4856262219020646,0.0019318717090807125,0.12974105736235753,0.9974708579595609,-12.76220682071141,0.020313886596116548,0.23707000046739843,0.9927607181469699,54.4148596826074,0.1376229092478752,22.645552113400473,0.16393753446638584
1,after_CCA,2,-3.313114971234854,0.0041059539921883825,0.1678701330469866,0.9943348962958208,-11.30884568897297,0.0018756453013866192,-0.05005239758435068,0.9905948674302011,46.35651445989693,0.2626144617795944,19.04456665664271,0.17911667414009572
1,after_CCA,3,-2.967017227563687,0.015036813799429005,0.5584778199985826,0.9936978504410688,-14.616484426879396,0.007335331881683116,0.007242256219165849,0.9978635222663276,48.056932038062335,0.3028619730472565,21.79817786183367,0.04657132163643837
1,after_CCA,4,-3.7202317992072294,0.004386912323473324,0.14481430330884576,0.9932481008474278,-13.933203839257866,0.013701609887042943,0.05675094329843057,0.9884120137993956,51.2964024697361,0.3463481363654137,22.33385637568448,0.25880441948771477
1,after_CCA,5,-3.2722354893266488,0.00022982527663617525,0.05876459537487417,0.999625009506301,-10.924328923314976,0.0017545887249192926,0.08155390683033016,0.9995248032847528,45.585860881082226,0.017094264477491378,17.886276221401182,0.008499499708414078
1,after_ML_DQ,0,-39.883306004883245,-2.5080560332579878,0.7862843651492359,3.027462317388283,-442.3623927339225,-21.640804369896784,0.5935780098508265,5.721469973260013,59.92541651344669,241.3473568617041,22.64840447882,152.23057064663624
1,after_ML_DQ,1,-75.85960185803437,-10.775476757360142,0.840081461644206,4.3090052828986725,-400.5678833610999,-32.507302975690585,0.5457290309826043,6.017241271259274,54.4148596826074,288.8887775231526,23.595060216137984,165.57223034653117
1,after_ML_DQ,2,-14.018192104224774,-1.6576584841075022,0.7982412232205843,1.9193938249500153,-109.67377278844354,-16.46037177036332,0.5202280881783279,3.1020347470926644,46.35651445989693,135.33292206042915,19.37497466011733,79.47681927984117
1,after_ML_DQ,3,-33.194293161949446,-0.688777952433886,0.7750753768844221,3.2807649955793834,-501.95193001630025,-8.354719023881982,0.4199587338332243,6.129329932582309,48.056932038062335,205.7204324634746,21.91090493073929,156.2100703726849
1,after_ML_DQ,4,-96.92908424896228,-10.168151646287372,0.8237778642552677,4.79378926789973,-625.1937777218388,-29.859886259064798,0.45488927989315997,6.802045660940446,51.2964024697361,297.2005461110222,22.639327445962405,176.6330664663809
1,after_ML_DQ,5,-67.13118330901528,-10.009965686216209,0.8166947280535422,4.176363729225597,-413.749851218403,-34.70489197702295,0.6364551356247798,6.595204909959563,45.585860881082226,235.968996830358,18.423149332466068,139.9275942668645
1,after_bridge,0,-39.883306004883245,-2.5080560332579878,0.7862843651492359,3.027462317388283,-413.7805202725768,-20.69603402525545,0.5818478544627463,5.729749559144991,59.92541651344669,241.3473568617041,22.524681496811375,151.58546537304767
1,after_bridge,1,-75.85960185803437,-10.775476757360142,0.840081461644206,4.3090052828986725,-382.92231744939215,-30.577147337701575,0.5679788793870206,6.020641979489275,54.4148596826074,288.8887775231526,23.796849817821723,167.06916281060086
1,after_bridge,2,-14.018192104224774,-1.6576584841075022,0.7982412232205843,1.9193938249500153,-102.37107506264489,-15.191891177627497,0.5407247014265235,3.0920698668043,46.35651445989693,135.33292206042915,19.6589957518229,80.44598412766821
1,after_bridge,3,-33.194293161949446,-0.688777952433886,0.7750753768844221,3.2807649955793834,-454.73923349655087,-7.445068603477019,0.4449476650563608,6.075331611151934,48.056932038062335,205.7204324634746,22.147314279688644,156.69959282519764
1,after_bridge,4,-96.92908424896228,-10.168151646287372,0.8237778642552677,4.79378926789973,-597.8419090146875,-28.61114269028822,0.44788929369354624,6.7859067392656796,51.2964024697361,297.2005461110222,22.648040721637038,176.33553288575732
1,after_bridge,5,-67.13118330901528,-10.009965686216209,0.8166947280535422,4.176363729225597,-376.2393936435492,-31.897878504612322,0.6396296669014794,6.542852718183024,45.585860881082226,235.968996830358,18.601908823991593,140.31145853643775
1,final,0,0.7401694917190174,0.8616366482650722,0.813759356101866,0.2047167551689602,-4.5260090041353696,-0.5350906181716493,0.597564705789457,0.5887987371824043,59.92541651344669,49.582877040706826,22.572080017782564,9.889161378652734
1,final,1,0.04347483532202656,0.11823066948806227,0.8539971531460047,0.41966883120091575,-5.02238520428424,-0.05083857720974372,0.6031821779958361,0.722099194158979,54.4148596826074,62.36142670303604,23.39767846827695,7.088188695538195
1,final,2,0.45814826698236066,0.8430330391732828,0.7836112789502118,0.3431399665146157,-3.3018823081215087,-0.8284721654025484,0.5295100112113225,0.6205180466508893,46.35651445989693,30.655720243959614,19.627122346725237,9.288753934955674
1,final,3,0.8905746239278834,0.8916352188644681,0.8830574939103291,0.15581199165939227,-1.624441301673261,0.17073402190950804,0.5264202977051551,0.39840014417447467,48.056932038062335,47.15634143277231,22.215698886126237,13.653004263139529
1,final,4,0.10834100078836117,0.11716705797241367,0.8163695040194421,0.4061443817092285,-6.325347982225776,-0.6631608034866987,0.5901935342965038,0.7378630374478441,51.2964024697361,53.77660479069872,23.211026889859383,7.015078080404508
1,final,5,0.20077686624831537,0.38827000132172274,0.8829481131594655,0.39503416174119743,-2.5646166410173135,-0.5283461080162604,0.677233765320564,0.5696422309276281,45.585860881082226,56.49329085261697,18.491103882891043,9.524836951627575
2,after_CCA,0,-4.109514995338691,9.506476126708296e-05,0.004230336456945549,0.999459639767779,-14.159658430242535,0.007199109880965504,0.14700268054792054,0.998943914348987,60.32085851413463,0.032594993114471435,22.74376262836555,0.024019361361861228
2,after_CCA,1,-3.431301674433551,0.007947717647710961,0.38287253792171677,0.995054865854418,-9.176700990246259,0.02496542840307625,0.3728885041984245,0.9931199342698712,48.31323564587491,0.2389154312759638,21.576323796048996,0.14844652593135835
2,after_CCA,2,-3.3084290403836327,-0.0008461054977140225,-0.24610877451371074,0.9997485869887955,-9.802502122712822,-0.002195398989766284,-0.20079589121221114,0.9994174986045848,46.489223988230236,0.011687995791435242,19.181176029662737,0.011173061802983284
2,after_CCA,3,-2.955632346145425,0.01950787500179396,0.5972355051642231,0.9876576443671393,-8.60810670112527,0.013296549907386934,0.13943064440461458,0.9832561110528256,44.75185462819978,0.5523433050513268,20.647608405824357,0.3457212621718645
2,after_CCA,4,-3.6233495045421336,0.00010645896597738513,-0.04539755058799264,0.9984041159618413,-13.353717635124429,0.00858846393262902,0.08781462875339868,0.9957371833189149,52.032057485147604,0.08303713001310825,23.39161121934442,0.09971415050327778
2,after_CCA,5,-3.346179629398603,-0.00024399157773613567,-0.04282092509154132,0.9997198956972326,-9.778621125419205,0.0009862285751923716,0.012635669676469128,0.9991344719821349,42.01334777053875,0.011768119484186173,16.033825270476868,0.013877725005149841
2,after_ML_DQ,0,-24.063514233601587,-4.73758574296413,0.8154403059851782,2.1719249854812928,-75.57238541515032,-23.873306620254187,0.46064815048115587,2.170409363568467,60.32085851413463,191.0591036603625,23.51426030719714,74.13117879957413
2,after_ML_DQ,1,-44.17595665257659,-8.3002646029856,0.8632182709058543,3.2137740294846155,-144.9101616125778,-23.714449903300864,0.7158904082746029,3.6760499553844377,48.31323564587491,203.5810576449581,22.00246364464704,102.88461914389951
2,after_ML_DQ,2,-2.4156298926461464,-0.5306926133526395,-0.19095209887404466,0.8201056126033024,-1.889486621028782,-1.7846377956086803,0.45261489789413045,0.4545941985959082,46.489223988230236,11.403036766813832,19.241554237406987,17.191391095133493
2,after_ML_DQ,3,-13.912577922277796,-1.6974478663527433,0.7879825566546415,2.0022778066493077,-116.0233241214634,-17.186918931956384,0.7849413908008918,3.433510583896027,44.75185462819978,134.31158878529675,21.28240226382085,94.27380643858851
2,after_ML_DQ,4,-8.01970247916339,-0.7171482717357229,0.7335779346589673,1.4173668257834753,-71.63975998892079,-11.87601814427204,0.4873983990496999,2.2047141352781363,52.032057485147604,125.7805696418546,23.902852150884726,76.59724085567424
2,after_ML_DQ,5,0.19250465796676275,0.5142811384024198,0.7340863600099559,0.40734252936161947,-13.248046017194264,-7.4877291435630795,0.6905351631793348,0.9291725921834001,42.01334777053875,55.038535201083626,16.239457769431652,29.678938679675568
3,after_CCA,0,-4.2181335659780785,-0.00011273012381396441,-0.09373535818286706,0.9999580759112814,-8.74064201946429,0.003250156950653449,0.08078373035347033,0.9994668607188236,47.97099054203455,0.002011140063405037,18.29429770867601,0.00975340873003006
3,after_CCA,1,-3.5825030336448274,-0.0017270271002414184,-0.34060054088257663,0.999655486732383,-9.588288495259102,-0.0038876866998063253,-0.18856797719399404,0.9990885542226621,38.10460827091157,0.013127543106675148,16.514542260202006,0.015052109807729721
3,after_CCA,2,-3.3532596620022916,-0.001970505676484935,-0.29967796603736685,0.9993047554750111,-9.949051521399248,-0.0026610708610155243,-0.07886450620200601,0.9979435914781623,49.085204161755854,0.03412621945142746,20.40107274773362,0.04195293985307216
3,after_CCA,3,-3.1083070441133964,0.004729082325952483,0.34311345514531616,0.9976874527029027,-8.88718681076789,0.0032979949098929096,0.09131982758688595,0.9982512890544565,47.071380247135636,0.10885479316115379,21.293956431895467,0.0372369746863842
3,after_CCA,4,-3.5163108944516903,-0.001306092485049426,-0.3057056738768279,0.9996475607548759,-13.587740778254384,-0.00035616947858896353,-0.018173565748652393,0.9985780098319305,46.715491120977916,0.01646437242627144,20.71196950519279,0.029452216997742652
3,after_CCA,5,-3.272983765387422,0.021402654392112197,0.6720973909834171,0.9920822254540365,-9.926460727907148,0.021249391066672785,0.352761263665264,0.9953432335868734,48.96616110363746,0.38770302399992945,19.63838986569062,0.09145139433443546
3,after_ML_DQ,0,-3.4222583178888204,0.2311414091737607,0.5928089513967622,0.9306278130572765,-8.142898343577459,0.11980990517785506,0.30719683929010894,0.9917958632681705,47.97099054203455,3.3278525237096455,18.105560919675124,0.14854049739148462
3,after_ML_DQ,1,-1.8836998917607128,0.327614668349718,0.48402150122707394,0.7855738880231222,-2.7853933158159174,0.7010378219920537,0.6691478564241237,0.6384172234693264,38.10460827091157,8.170622999933544,16.727661645455314,6.048434342629389
3,after_ML_DQ,2,-0.6689700605387612,0.7663380554923438,0.8496834119976583,0.6539801608784113,-6.8147137948838745,0.4082597225806174,0.5381393552313388,0.9464655681920002,49.085204161755854,16.984454447301097,20.863502140237145,1.1169157326025883
3,after_ML_DQ,3,0.8008279649502701,0.8385273458425666,0.7930200228425822,0.20343338958694732,-0.9069400373474139,-0.808745970418496,0.5517938528313135,0.3833441190844946,47.071380247135636,52.23942745656099,21.602886220383184,23.93670870412838
3,after_ML_DQ,4,-0.9612183867897215,0.5961366392228085,0.6998027232182409,0.6653922889904562,-4.165862022781563,0.5308866137087572,0.613904842647575,0.6017384951272198,46.715491120977916,15.631363552677085,20.78915021764902,8.279518250707183
3,after_ML_DQ,5,0.4526249265169996,0.8202213911019317,0.7529295579443185,0.3416943323771968,-0.9473868648667871,0.1745703866419388,0.5464869872827393,0.3770882888933219,48.96616110363746,32.73901601564987,19.782236736882567,12.891456204791547
4,after_CCA,0,-3.9723174989716554,-0.0004412491926082396,-0.13572802220532248,0.9998052476055534,-15.152631967131462,-0.00048263080381150125,-0.027227397597829384,0.999365150052178,53.05604959930577,0.010332792699337005,20.1154907293296,0.012770318239927293
4,after_CCA,1,-3.468902818455038,0.006029455832194497,0.28172536383183594,0.9958301321687701,-12.085525417755631,0.02216072877705577,0.34947830226222265,0.9931847213892719,53.88536653294678,0.22469485647976398,22.81018251396574,0.15545774899423123
4,after_CCA,2,-3.428369698038579,-0.004094327239264395,-0.365822579917652,0.9983152658383663,-9.379119483500705,0.001694889000041333,0.006965494664578575,0.9913122760815015,48.25312147714056,0.08129368215799332,19.8692855147394,0.17261886700987816
4,after_CCA,3,-3.050560861953943,-0.000361837057797576,-0.08804131928283511,0.9996053600705272,-15.288920510652417,0.0036063546796362145,0.08460816054916223,0.9989553281316158,57.50794586637568,0.02269493170082569,23.57097248914204,0.024623931869864463
4,after_CCA,4,-3.6542165780078983,-0.00019837032010627809,-0.17836610080276954,0.9999616681875472,-11.57457341834428,-0.00020696917646345625,-0.20474432756561795,0.9999648832432287,46.84884519944087,0.0017958011478185654,19.392020143872436,0.0006809848546981812
4,after_CCA,5,-3.3948756234418918,-0.002116032955870484,-0.21603857256056577,0.9982851618969418,-10.562511200633216,0.010772187573936387,0.11731141125454218,0.9934475588931696,46.894802808199714,0.08041699469089508,17.486798443224885,0.11458121694624424
